SYMBOL COLO829_SKIN
SSBP2 -0.5813
NUP62 -0.0195
RABGAP1 0.2865
LRRC6 0.1492
HSPBP1 -0.0046
LDOC1 0.0192
SNHG1 -0.0818
LY96 0.1324
EDC4 -0.5103
PPP1R15A -0.0195
PLD3 -0.0182
ARFIP2 0.0721
SSBP3 -0.014
POLA2 -0.0818
TRIM29 -0.083
PLXNB2 0.3799
SLC7A11 0.2983
LSM5 0.383
PLA2G15 -0.5103
ZKSCAN5 0.3519
TMEM2 0.2966
TMEFF2 -0.0132
STX12 -0.0413
SMPX -0.0036
SH3BP4 -0.0055
SGK3 0.1324
RAB38 -0.0968
PRKD3 0.0046
KCNE4 -0.0026
CADM1 -0.083
GSPT2 0.0182
GABARAPL1 -0.0123
SHPK 0.0663
TMEM245 0.294
FRRS1L 0.294
EID1 -0.5658
NPAP1 -0.5211
BHMT2 -0.5813
AIPL1 0.0663
SDF2L1 0.3607
PPIL2 0.3607
PITPNB 0.3861
PISD 0.3861
OSBP2 0.3861
MAFF 0.3892
IL17RA 0.3914
GABARAPL3 0.3849
FLRT3 0.4192
FLRT2 -0.0193
FLRT1 -0.0818
FKBP8 -0.0182
BRD1 0.3799
ARHGAP8 0.3799
APOL2 0.3892
AP1B1P1 0.3861
ANKRD62P1-PARP4P3 0.8305
POTEH -0.2085
BCL2L13 0.3914
MTCH1 0.3405
MTCH2 0.0473
ALK 0.014
ALOX12 0.0663
FXN 0.2499
ABCA4 -0.5702
ALOX5 -0.5496
ALOX5AP 0.1272
KIF4A 0.0182
IFIT5 -0.5557
EML2 -0.0195
FTSJ1 0.0182
LAMP5 0.4192
NAT6 0.3596
TFIP11 0.3861
PANX1 -0.0789
CLDN15 0.3615
FJX1 0.0849
PRPF6 0.3857
ZNF318 0.3405
ALOX12B 0.0663
ANXA8L2 -0.4885
FRK -0.0287
ALOX12P2 0.0663
SPDYA 0.014
MS4A6E -0.0818
VGLL2 -0.0287
CNPY4 0.3519
DEFB108B -0.0818
DEFB109P1 0.1812
DEFB110 0.3405
DEFB112 0.3405
DEFB113 0.3405
DEFB114 0.3405
DEFB115 0.3857
DEFB116 0.3857
DEFB119 0.3857
DEFB121 0.3857
DEFB122 0.3857
DEFB123 0.3857
DEFB124 0.3857
DEFB125 0.3708
DEFB128 0.3708
DEFB130 0.1755
ATP6V0D2 0.1336
ATP6V1C2 0.014
ALOX15 0.0663
TTTY10 -3.2848
TXLNG2P -3.2848
CNOT6L 0.2909
GAS2L2 0.0656
AKR7L 0
AKR7A2P1 -0.5499
CDC26 0.294
SLC17A8 -0.012
RNASEH1 0.0259
LACE1 -0.0287
C21orf91-OT1 -0.013
STAC3 -0.0051
PELI3 -0.0818
LINC00314 -0.0095
POLR2J2 -1.0124
STH 0.0491
MTVR2 0.0659
SPESP1 -0.5658
IL27 0.1337
ALOX15B 0.0663
MTOR -0.0204
ALPI -0.0055
FRG1 0.3672
FRZB -0.0132
FSHB 0.0849
ALPL -0.029
CENPI 0.0182
FSHR 0.0026
NR5A2 0.2981
FTH1 -0.0818
FTH1P3 0.014
ABL1 0.2865
ALPP -0.0055
ALPPL2 -0.0055
FTL -0.0195
ADAM2 0.1324
NR5A1 0.2865
FUCA1 -0.029
FUCA2 -0.0287
GAST 0.0491
FUS 0.1046
FUT1 -0.0195
FUT2 -0.0195
FUT3 -0.0298
FUT4 -0.0789
FUT5 -0.0298
FUT6 -0.0298
TMEM9 0.2981
ZNF396 0.0042
FUT7 0.2865
FAM197Y2P -3.1994
TTTY16 -3.1994
TTTY18 -3.1994
TTTY20 -3.1994
TTTY19 -3.1994
TTTY22 -3.1994
NEIL2 0.1755
STXBP4 0.0659
FNDC5 -0.014
FUT8 -0.0193
HEPACAM2 0.4021
TECRL 0.3239
HCG27 0.3386
LOC253039 0.2865
LOC253044 -0.5658
KDSR -0.0255
LINC00612 -0.0317
PRR14L 0.3861
EPHX4 -0.5702
SERHL2 0.3799
DARC 0.307
RICTOR -0.5556
ZNF503-AS1 -0.5546
FYB -0.5556
EIF4E1B -0.5762
FYN -0.0287
IPMK -0.5432
ZBTB38 0.3627
FZD2 0.0491
SLC25A30 0.1303
LCLAT1 0.014
CADM2 0.3637
LOC253573 0.3601
TMEM244 -0.0287
CCDC75 0.0046
ZNF620 0.3834
ANKRD18A 0.3263
IFI6 -0.0413
MMS22L -0.0241
GNN -0.012
FAM21C -0.5496
EBF3 -0.5297
WDR27 -0.0287
CERS6 -0.0132
G6PC 0.0491
MSRB3 -0.0051
ZDHHC20 0.1351
C20orf166-AS1 0.3857
G6PD 0.0192
ANGPTL5 -0.0789
YTHDF3 0.1324
RALGAPA1 -0.0074
CACNA1G-AS1 0.0659
SFTA3 -0.0074
KCTD13 0.1046
ASPHD1 0.1046
METTL20 0.003
METAP1D -0.0132
UBN2 0.8859
LRRC43 -0.012
BRWD3 0.0182
LOC254099 -1e-04
LOC254100 -0.0818
EHBP1L1 -0.0818
SNX32 -0.0818
LOC254128 0.0257
CXorf58 -0.0036
FBXO33 -0.0074
TTLL10 -1e-04
TSGA10IP -0.0818
SLC37A4 -0.083
RNF169 -0.0818
FAM26E -0.0287
BPIFC 0.3861
LCORL -0.504
CNIH2 -0.0818
AKNAD1 -0.5721
TBC1D28 0.0419
PHYHD1 0.2865
GAGE1 0.0182
LOC254312 -0.0221
ZDHHC24 -0.0818
MCM9 -0.0287
C10orf47 -0.0221
SLC41A1 0.2981
C11orf86 -0.0818
MEIOB 0.1559
LPCAT4 -0.5351
NUDT8 -0.0818
LOC254559 0.3849
XRCC6 0.3799
LYG2 0.0138
C8orf46 0.1324
OR6C74 -0.0051
OR6C3 -0.0051
GAA 0.0667
NAALADL2 0.3601
C17orf61 0.0663
OR2T6 0.3195
ZDHHC23 0.3637
LOC254896 0.1737
GAB1 0.2658
LCE5A 0.307
KRTAP15-1 -0.0095
MORN5 0.2865
REXO1L1 0.1336
OR1L4 0.2865
GABBR1 0.3271
CALHM1 -0.5557
LOC255025 0.3637
MPV17L 0.1616
FLJ35390 0.383
TMEM86B -0.0046
C19orf26 -0.0298
TAC4 0.0659
CASC2 -0.5557
GABPA -0.0095
CCDC108 -0.0026
TMCO4 0
C4orf22 0.2909
LOC255130 0.3239
LOC255167 -0.5601
PLA2G4F -0.5658
CSNK1G2-AS1 -0.0298
TXNDC8 0.294
MCOLN2 0
ANKK1 -0.083
LRRC57 -0.5658
MYADML2 0.0667
GABPB1 -0.5658
CT47A11 0.0192
EPGN 0.2909
NUP210P1 0.3637
TMEM211 0.3607
MBLAC1 0.3519
TCP11L2 -0.012
GABRA1 -0.5762
ZNF718 -0.4983
LOC255411 -0.0051
RASGEF1C -0.558
TBX5-AS1 -0.012
RNF144B 0.3411
GABRA2 -0.553
LOC255512 0.0721
ELMOD2 0.2983
GABRA3 0.0192
HIST1H2BA 0.3533
COL24A1 0
LOC255654 0.3195
GABRA4 -0.553
OR52B2 0.0721
PCSK9 -0.014
NPNT 0.2909
TCTEX1D2 0.3634
PDZD9 0.0971
PRR24 -0.0195
C3orf43 0.3634
GABRA5 -0.5255
C19orf38 -0.0182
SDHAP1 0.3634
BCL6B 0.0663
GABRA6 -0.5762
CNEP1R1 -0.5298
ADAM5 -0.8193
SYT14 0.3267
PAN3 0.1272
GABRB1 -0.553
ANKRD31 -0.5813
LOC256021 -0.012
ZNF549 -0.0132
COL6A5 0.3627
GABRB2 -0.5762
SYCE2 -0.0182
TMEM196 0.383
OR4C3 0.0473
OR4S1 0.0473
GABRB3 -0.5255
CDRT15L2 0.0419
STEAP1B 0.383
NAPSB -0.0195
NUDT14 -0.0193
PTF1A -0.0221
GABRD -1e-04
C17orf103 0.0419
CCDC110 0.317
C11orf35 0.0721
RPS2P32 0.383
GK5 0.3627
EML3 -0.0818
LINC00521 -0.0193
SCML4 -0.0287
SERPINA11 -0.0193
GABRE 0.0192
ST6GALNAC3 0
MFSD8 0.3088
TMEM151A -0.0818
GABRG1 -0.553
TCERG1L -0.5297
LYSMD2 -0.5658
GABRG2 -0.5762
CXorf23 -0.0036
C15orf55 -0.5351
MAMDC2 0.2966
GABRG3 -0.5255
GLIPR1L1 0.0088
MAP7D2 -0.0036
WDR72 -0.5227
GABRP -0.5762
C10orf67 -0.0221
LOC256880 0.2909
OR51F1 0.0721
GABRR1 -0.0241
NPB 0.0667
KANK3 -0.0298
C17orf66 0.0656
SUN3 0.383
SERINC5 -0.5813
ALX3 -0.6017
GABRR2 -0.0241
PLAC2 -0.0298
FRMD3 0.2966
C1orf101 0.3195
CATSPERD -0.0298
PLCXD2 0.3637
GAD1 -0.0132
ZNF683 -0.0413
ARHGAP30 0.307
GCSAM 0.3637
RNF214 -0.083
C9orf43 0.294
C1orf192 0.307
NEGR1 -0.014
GAD2 -0.0221
GPX6 0.3271
DSCR9 -0.0095
SHPRH -0.0287
CCDC96 -0.4983
KLHL34 -0.0036
UTS2D 0.3601
BRWD1-IT2 -0.0095
LOC257358 -0.5762
SNX33 -0.5658
LOC257396 -4.2891
TAB3 -0.0036
GAGE2C 0.0182
C2orf72 -0.0055
FAM133B 0.4021
KIAA1549L 0.0849
SHC2 -0.0298
GAGE4 0.0182
ANKS4B 0.1616
CXorf27 0.0182
C15orf63 -0.5658
PRPF40B -0.0051
SLC24A2 -0.551
GAGE5 0.0182
C22orf31 0.3861
TBC1D22A 0.3799
GSTTP1 0.4337
C22orf24 0.3861
CBY1 0.3892
SUN2 0.3892
DSTYK 0.2981
GAGE6 0.0182
RASGRP3 0.014
RAB3GAP2 0.3267
DGCR11 0.3914
DGCR9 0.3914
RAD54B 0.1336
TMEM59L -0.0182
GAGE7 0.0182
CCDC19 0.307
NGEF -0.0055
CIZ1 0.2865
FBXO7 0.3861
FSCN2 0.0667
PGLS -0.0182
QPCT 0.0046
BRI3 0.3519
ZNF324 -0.0132
AMBN 0.2909
GAK -0.4983
SLC39A6 0.0042
GCA -0.0132
SVIP 0.0849
LMOD1 0.2981
SPDEF 0.3405
LSM4 -0.0182
BAMBI 0.0101
VAX2 0.0026
RHBDD3 0.3861
TTLL1 0.3799
GALC -0.0193
POM121L1P 0.4337
SAMM50 0.3799
ATXN10 0.3799
TNFAIP8 -0.5787
FAM19A5 0.3799
KLK5 -0.0195
CCRN4L 0.2983
GALE -0.029
ARIH1 -0.5658
MTO1 -0.0613
DNAJB5 0.3263
TPSG1 0.1559
PRDX5 -0.0818
BACE2 -0.0095
SNORD82 -0.0055
FBXL2 0.3834
TXN2 0.3892
TMEM184B 0.3892
B4GALNT1 -0.0051
SULT4A1 0.3799
HECTD1 -0.0074
NBPF14 0.3592
POU2F3 -0.083
MGAT4C 0.0088
NIPBL -0.5556
RAB26 0.1559
COG4 -0.5603
GALK1 0.0659
METTL7A -0.0051
ABTB2 0.0849
ASF1A -0.0287
MOB4 -0.0132
YIPF3 0.3405
PP7080 -0.5803
ANAPC13 0.3627
PARM1 0.2909
GALK2 -0.5658
ZNF345 -0.0182
TECPR1 0.3519
ARMC8 0.3627
DCAF12 0.3263
FAM149A 0.317
BRMS1 -0.0818
C11orf20 -0.0818
PART1 -0.5792
DFNB31 0.294
USP49 0.3405
ABHD14A 0.3596
PRKD2 -0.0195
GALR1 0.0176
SUMF2 0.383
C3orf17 0.3637
RPL36 -0.0298
MPC2 0.307
LETMD1 -0.0051
SPEF1 0.3717
MXRA5 -0.0228
DCAF13 0.1336
GALNS -0.5482
TMEM186 0.1723
CHRDL2 -0.0818
POLR1A 0.0026
POC1A 0.3596
ZNF473 -0.0195
GALNT1 0.0042
ABI3BP 0.3637
PAMR1 0.0849
TRIM58 0.3195
PLEKHG4 -0.5103
METTL21B -0.0051
INTS7 0.3267
RNF19A 0.1336
RCHY1 0.2909
AMBP 0.294
GALNT2 0.3195
IFFO1 -0.0267
CCDC28A -0.0287
MTHFD1L -0.0287
OLFML2B 0.307
CNOT10 0.3834
ANAPC15 -0.0818
TMEM158 0.3834
AHCTF1 0.3195
GALNT3 -0.0132
DPCD -0.5557
C1orf43 0.307
POT1 0.3809
RTTN 0.0021
NDUFAF3 0.3596
THUMPD3 -0.589
ALS2CL 0.3834
NCR3 0.3386
GALT 0.3263
COBRA1 0.2865
ZDHHC5 -0.0818
LY6G6F 0.3386
HSPA12A -0.5557
ATL3 -0.0818
SGMS1 -0.5432
NALCN 0.1343
DSCR10 -0.0095
TMIE 0.3834
WFDC11 0.3857
MYRIP 0.3834
WFDC9 0.3857
MRGPRX1 0.5432
ZNF521 0.0042
NOL11 0.0659
ASPM 0.2981
CNRIP1 0.0026
SOSTDC1 0.3951
BOD1L1 -0.504
MDS2 -0.029
TAS2R39 -0.4956
TAS2R40 0.8768
TAS2R41 0.8768
TAS2R43 -0.0123
GEMIN5 -0.5762
TAS2R31 -0.0123
TAS2R46 -0.0123
TAS2R30 -0.0123
TAS2R19 -0.0123
TAS2R20 -0.0123
TAS2R50 -0.0123
GAMT -0.0298
PTPN23 0.3596
IL4I1 -0.0195
FAM205A 0.3263
CLIC4 -0.029
NIPSNAP3A 0.294
NSL1 0.3267
WWTR1 0.3627
HEATR5A -0.0074
SAMHD1 0.3857
FAM98A 0.014
TPGS2 0.0042
SIN3A -0.5658
C20orf194 0.3717
PVRL3 0.3637
ZNF385A -0.0051
KBTBD2 0.383
SYF2 -0.029
GANC -0.5658
RWDD3 -0.5702
PNKD -0.0026
SEC31B -0.5557
PNISR -0.0183
KANK2 -0.0182
GAP43 0.3637
GPR124 0.1764
NUDT13 -0.5546
KIAA1429 0.1336
TMEM87A -0.5658
C2CD2 -0.0095
GAPDH -0.0267
SH2B1 0.1337
UNC50 0.0138
PARS2 -0.014
MMACHC -0.014
EGFL6 -0.0036
TIPARP 0.3627
NECAP1 -0.0267
CHMP2B 0.3637
DHRS7B 0.0419
AAR2 0.3857
DNAH1 0.3596
NGDN -0.0074
KRT23 0.0363
TSKU -0.0818
HINFP -0.083
ULK3 -0.5658
SNED1 -0.0055
HIGD1A 0.3834
REXO2 -0.083
IBTK -0.0241
CLIP3 -0.0182
ABP1 0.3685
TBC1D10B 0.1046
RNF167 0.0663
MOXD1 -0.0287
GORASP2 -0.0132
C2CD3 -0.0818
DAK -0.0818
ZZZ3 0
SPATS2L -0.0132
ODZ4 -0.0818
NELF 0.2836
L3MBTL1 0.3857
RPAP1 -0.5658
FAM32A -0.0182
LRIG1 0.4229
UPF2 -0.0221
LRP10 -0.0074
TMEM98 0.0656
PTCD1 0.3519
PCDHGA12 -0.5807
ACOT11 -0.014
CYP4X1 -0.014
NSUN5P2 0.3602
PLEKHG3 -0.0193
OSBPL3 0.383
SUSD5 0.3834
ATRNL1 -0.5557
IPCEF1 -0.0287
TFAMP1 0.3951
GLCE -0.5658
ZNF451 0.3405
SIPA1L1 -0.0193
CHD5 -1e-04
SS18L1 0.3857
SETBP1 -0.0112
MAGI3 -0.5499
PRSS33 0.1559
UBXN7 0.3634
PYDC1 0.1046
FDCSP 0.2909
LRRTM2 -0.5807
LTN1 -0.0095
CNTNAP2 0.3685
ZNF500 0.1559
FAM169A -0.5813
SLITRK5 0.1343
PPP1R16B 0.3857
DNM3 0.3004
AUTS2 0.3602
SENP6 -0.0613
RAB11FIP5 0.0026
ANKRD17 0.2909
GIGYF2 -0.0055
ERC2 0.3596
APPL1 0.3596
HACL1 -0.589
HYALP1 0.3809
DECR2 0.1824
RAI14 -0.5556
LSM14A -0.0182
DKFZP434K028 -0.0818
FAM127B 0.0192
POLDIP2 0.0419
C20orf26 0.3857
DKFZP434H168 -0.567
DKFZP434L187 -0.5255
TBC1D29 0.0419
ARHGEF26 0.3627
KLK13 -0.0195
GPSM1 0.2865
GGA1 0.3892
ABHD12 0.3857
HERC4 -0.5546
TOR1AIP1 0.3004
CCDC9 -0.0195
DCAF4 -0.0193
CHTOP 0.307
C10orf137 -0.5297
SZRD1 -0.0204
WIPI2 0.3951
DKFZP434A062 0.2865
LRIT1 -0.5546
PYGO1 -0.5658
CCDC69 -0.5762
TANC2 0.0659
WSB1 0.0419
LDLRAP1 -0.0413
PRPF31 -0.0195
EPC2 -0.0117
TCTN3 -0.5557
FGFR1OP2 0.003
KIAA1279 -0.5546
GAPVD1 0.2865
TRPC4AP 0.3857
SERBP1 -0.014
TES 0.3809
ZBTB20 0.3637
LINC00588 0.1324
TTLL3 -0.589
IRF2BP1 -0.0195
TRAF3IP1 -0.0055
PHF19 0.2865
C10orf12 -0.5557
ZNF658 0.3263
LRRC32 -0.0818
RIBC2 0.3799
NAT9 0.0659
ZNF337 0.3857
KIF26A -0.0193
ABCA12 -0.0026
NOC2L -1e-04
RSL1D1 0.1723
GIMAP2 0.3685
IFT172 0.014
GTPBP5 0.3857
RGS22 0.1336
PCDHB5 -0.5807
SENP3 0.0663
GARS 0.383
TIPRL 0.307
STEAP2 0.4021
INTS1 0.3951
NPHP4 -1e-04
TMEM251 -0.0193
GART -0.0095
OR1F2P 0.1559
OR1C1 0.3195
OR1A2 0.0663
GAS1 0.2966
FBXW2 0.2865
PTPN22 -0.5499
AMD1 -0.0287
GAS2 0.0849
GMEB2 0.3857
SPAG8 0.3263
PITPNC1 0.0659
GAS6 0.1709
OR2F1 0.8768
OR2B6 0.3271
OR1J4 0.2865
GAS8 -0.5482
DGCR5 0.3914
DGCR10 0.3914
FBXL21 -0.5807
FBXL3 0.1343
ARL5A -0.0117
FBXW4P1 0.4337
PHGDH -0.5499
STAP1 0.3239
B3GAT3 -0.0818
GATA1 0.0182
TIAM2 -0.0287
LRRC29 -0.5103
FBXO2 -0.0204
FBXL6 0.1364
FBXL5 -0.504
FBXL4 -0.0183
C6orf123 -0.0287
LCE2B 0.307
GATA2 0.3637
FAM50B 0.3411
OR2M4 0.3195
OR2L2 0.3195
OR2L1P 0.3195
OR2K2 0.294
KLHL3 -0.5807
GATA3 -0.0221
KCNG2 0.0293
CLEC4E -0.0317
OPTC 0.2981
PTTG3P 0.1324
CABYR 0.0042
NKX2-8 -0.0074
BLOC1S6 -0.5658
FBXW8 -0.012
GATA4 0.1755
FBXO25 0.1805
FBXO24 0.3519
TSPAN17 -0.5762
FBXO22 -0.5658
SLC13A4 0.8859
FBXO10 0.3263
FBXO9 0.3405
FBXO8 0.2982
GATA6 0.0042
FBXO6 -0.0204
FBXO5 -0.0287
FBXO4 -0.569
FBXO3 0.0849
HIBCH -0.0132
VPS33B 0.3849
TINF2 -0.0074
SACS 0.1635
PLA2G2D 0
GATM -0.5658
IL1RAPL2 0.0182
FGF20 0.1737
ERAL1 0.0419
CLDN17 -0.0095
ARFGAP3 0.3799
ANKRD2 -0.5557
AK5 0
GBA 0.307
GALNT8 -0.0033
FGF21 -0.0195
MYCBP -0.014
SERGEF 0.0721
EHF 0.0849
GBAP1 0.307
GBGT1 0.2865
GBAS 0.383
GBE1 0.3844
GBP1 -0.5925
GAPDHS -0.0182
OR7A17 -0.0182
OR5L2 -0.0818
OR5K1 0.3637
GBP2 -0.5925
OR5H1 0.3637
OR5E1P 0.0721
GBP3 -0.5925
HSPB8 -0.012
GNL3 0.3596
FAM162A 0.3637
GBX1 -0.5713
GBX2 -0.0055
GC 0.2909
GCDH -0.0182
GCG -0.0132
GCGR 0.0667
GCH1 -0.0193
GCHFR -0.5658
GCK 0.383
GCKR 0.014
LHX6 0.2865
PTPN18 0.0257
BLOC1S1 -0.0051
SEZ6L2 0.1046
NUPR1 0.1337
PPP1R14B -0.0818
OR10J1 0.307
KAT2A 0.0491
NR6A1 0.2865
OR8G2 -0.083
OR8B8 -0.083
OR8G1 -0.083
OR10A3 0.0721
PLEK2 -0.0193
AMELX -0.0036
GCNT1 0.2966
NARF 0.0667
SLC17A5 -0.0613
CNNM4 0.0138
CNNM3 0.0138
CNNM1 -0.5557
HEYL -0.014
MYOF -0.5557
GCNT2 0.3411
CHIC2 0.3239
INTS6 0.1303
FXC1 0.0721
TIMM13 -0.0298
TIMM10 -0.0818
OPN1MW 0.0192
TIMM9 -0.0193
TIMM8B -0.083
EIF2C1 -0.014
LATS2 0.1351
IL36RN 0.0022
TSPAN16 -0.0182
DAZAP1 -0.0298
OR12D2 0.3271
GCSH -0.5482
OR11A1 0.3271
OR10H3 -0.0182
OR10G3 -0.053
OR10G2 -0.053
OR10H2 -0.0182
OR10H1 -0.0182
ITGB1BP2 0.0182
GDF1 -0.0182
AATF 0.0363
RGS17 -0.0287
SRPK3 0.0192
PCOLCE2 0.3627
OSTF1 0.2966
MYEOV -0.0818
GDF2 -0.5605
BSCL2 -0.0818
GREM1 -0.5351
CKAP2 0.1303
MRPL46 0.3849
OR8B2 -0.083
AMELY -3.1994
MSTN -0.0132
TBL2 0.3602
VCX -0.0036
GDF9 -0.5807
ELP4 0.0849
GDF10 -0.5605
GDI1 0.0192
OR7E24 -0.0182
GDI2 -0.5823
OR7C2 -0.0182
OR7A5 -0.0182
SEC14L3 0.3861
OR7C1 -0.0182
LINC00094 0.2865
BEST4 -0.014
POM121L4P 0.4027
HS6ST3 0.1343
MDGA1 0.3405
NPAS4 -0.0818
RGL4 0.4337
GDNF -0.5556
NAP1L5 0.2909
OR4F4 2.6228
OR4E2 -0.053
OR4D1 0.0659
GEM 0.1336
D21S2088E -0.013
LINC00307 -0.0095
OR2W1 0.3271
OR2V1 -0.5394
OR2T1 0.3195
PIPSL -0.5557
GPR110 0.3405
AMFR -0.567
GFAP 0.0491
PGBD2 0.3191
PGBD3 -0.57
RNU12 0.3799
DAOA 0.1709
ATP5L2 0.3799
OR2J2 0.3271
GFER 0.1559
OR2H1 0.3271
GFI1 -0.5702
GFPT1 0.0026
OR1L3 0.2865
OR1L1 0.2865
GFRA1 -0.5557
OR1J2 0.2865
NUFIP1 0.1303
GAGE12I 0.0182
GAGE2E 0.0182
GFRA2 0.1737
RPS6KC1 0.3267
SH3YL1 0.0259
GFRA3 -0.5807
HAVCR1 -0.5762
SNORD12C 0.3857
SNORD81 0.3004
GGCX 0.0026
SNORD79 0.3004
SNORD102 0.1635
SNORD4B 0.0419
SNORD4A 0.0419
SNORD80 0.3004
SNORA72 0.1336
SNORA71B 0.3857
SNORA71A 0.3857
SNORA70 0.0192
SNORA69 0.0192
GGT1 0.3607
SNORA68 -0.0182
SNORA67 0.0663
SNORA66 -0.5702
SNORA65 0.2865
SNORA64 0.1559
SNORD63 -0.5807
SNORD62A 0.2865
SNORD61 0.0192
SNORD60 0.1559
SNORD59A -0.0051
GGT3P 0.3914
SNORD58B -0.0112
SNORD58A -0.0112
SNORD57 0.3717
SNORD56 0.3717
SNORD54 0.1324
SNORD53 0.014
SNORD52 0.3386
SNORD51 -0.0132
SNORD50A -0.0241
AMH -0.0298
SNORD49A 0.0663
SNORD48 0.3386
SNORD47 0.3004
SNORD45B 0
SNORD45A 0
SNORD44 0.3004
SNORD43 0.3799
SNORD42B 0.0419
SNORD42A 0.0419
GGTA1P 0.2865
SNORD41 -0.0182
SNORD55 -0.014
SNORD37 -0.0298
SNORD36C 0.2865
SNORD36B 0.2865
SNORD36A 0.2865
SNORD35A -0.0195
SNORD34 -0.0195
SNORD33 -0.0195
SNORD32A -0.0195
SNORD24 0.2865
SNORA74A -0.5807
RNU11 -0.0413
RNU5F-1 0.3267
RNU5E-1 0
B4GALT1 0.3263
RNU5D-1 0
GGT7 0.3857
GGT5 0.3607
STEAP1 0.4021
OPLAH 0.1364
GH1 0.0659
GH2 0.0659
AMHR2 -0.0051
GHR -0.569
GHRH 0.3857
GHRHR 0.383
GHSR 0.3601
GIF -0.0818
GIP 0.0659
SMR3A 0.2909
RANBP6 -0.5774
COPG2 0.8841
HBP1 0.3809
GIPR -0.0195
NBEA 0.1493
GJA1 -0.0287
CHORDC1 -0.0789
ZNF285 2.3882
SEC22A 0.3637
AP3M1 -0.5546
PABPC1 0.1336
AKAP8L -0.0182
RNF11 -0.014
TRUB2 0.2865
GPR160 0.3601
FETUB 0.3601
CYFIP2 -0.5762
ABL2 0.3004
AMPD1 -0.5499
GJA3 0.1351
DNAJC2 0.3498
TCL6 -0.0193
USP21 0.307
FGF22 -0.0298
GJA4 -0.014
TPK1 0.3685
KCNV1 0.1336
CNPPD1 -0.0026
NGFRAP1 0.0182
DNAI1 0.3263
GJA5 0.3592
NPTN -0.5658
FOXD3 -0.014
FOXB1 -0.5658
GJA8 0.3592
MLH3 -0.0193
NPHP3 0.3627
ATP2C1 0.3627
ZBTB32 -0.0182
ACAD8 -0.083
NOX1 0.0182
SIGLEC7 -0.0195
TRMT2A 0.3914
PKD2L2 -0.5807
LAT 0.1337
DIEXF 0.2981
PELP1 0.0663
SND1 0.8841
GJB1 0.0182
GJB2 0.1351
ANKRD1 -0.5557
NSG1 -0.4983
STAU2 0.1324
PPA2 0.2909
GHITM -0.5546
GJB3 -0.014
DAPP1 0.2909
VPS41 0.383
LAMP3 0.3601
TSPAN13 0.3951
LYPD3 -0.0019
B9D1 0.0419
RPUSD2 -0.5658
MTBP 0.1492
FOXP1 0.4199
B3GAT1 -0.083
UQCRQ -0.5807
GJB5 -0.014
ST6GALNAC4 0.2865
CACNG5 0.0659
CACNG4 0.0659
KCNMB3 0.3601
TRAPPC3 -0.014
TAF5L 0.31
CLUL1 -0.5426
SND1-IT1 0.8841
AMPD2 -0.5721
GK -0.0036
CACYBP 0.3004
EIF2AK1 0.3951
ARRDC2 -0.0182
ZBTB11 0.3637
ATP5S -0.0193
SDCBP2 0.3708
FAM155B 0.0182
BBC3 -0.0195
PDE7B -0.0287
GK2 0.2909
DKKL1 -0.0195
DKK4 0.1324
DKK3 0.0721
DKK2 0.2909
INPP5J 0.3861
AFF4 -0.5807
SMC1B 0.3799
CYTH4 0.3892
HSPB7 -0.0204
GK3P 0.2734
INVS 0.294
SNX5 0.3857
CPNE7 -0.5482
KCNH5 -0.0193
TJP3 -0.0298
MORC1 0.3637
CIDEB -0.0074
PALD1 -0.5546
FILIP1 -0.0613
FAM184B -0.504
DENND2A 0.8859
STK36 -0.0026
CPAMD8 -0.0182
INTU 0.3088
ZNF777 0.3685
BRPF3 0.3405
RTDR1 0.4337
NDOR1 0.2865
CHIA -0.6
INGX 0.0182
EIF2C2 0.1492
NAAA 0.2909
SALL3 0.0293
GLS2 -0.0051
PRELID1 -0.5762
GLA 0.0182
SLC39A1 0.307
TUBG2 0.0491
IL36B 0.0022
IL37 0.0022
IL36A 0.0022
SIGLEC9 -0.0195
SIGLEC8 -0.0195
VPS4A -0.5103
DISC2 0.3195
DISC1 0.3195
IL17C -0.5482
GPC3 0.0192
IL17B -0.5762
GPR82 0.0182
HCAR1 -0.012
OXGR1 0.1343
AMPD3 0.0721
GLB1 0.3834
GPR78 -0.4983
GPR77 -0.0195
TUBGCP4 -0.5658
SERP1 0.3627
NMRK2 -0.0298
GNMT 0.3405
SULT1C4 0.0086
COQ2 0.2909
ARFIP1 0.2688
ARHGEF16 -1e-04
GPKOW 0.0182
GPR162 -0.0267
SIT1 0.3263
BBS9 0.383
TNFRSF21 0.3405
CHMP2A -0.0132
SESN1 -0.0287
AHDC1 -0.0413
RNF115 0.3592
NFU1 0.0026
ERLEC1 0.0026
MMADHC -0.0117
PDCD4 -0.5557
KLHL20 0.3004
PCDH17 0.1372
CSDC2 0.3799
CNTN6 -0.5605
LSM1 0.1764
LSM3 -0.589
TINAG 0.3405
SULT1B1 0.2909
TEKT2 -0.014
SRPX2 0.0182
VENTX -0.5297
RBMXL2 0.0721
RND1 -0.0051
GCLC 0.3405
SPINK4 0.3263
R3HCC1L -0.5557
DIMT1 -0.5792
SMPDL3B -0.0413
DHDH -0.0195
PDLIM3 0.317
TP53TG5 0.3857
CRCP 0.3602
ADAMDEC1 0.1737
AMPH 0.383
GCLM -0.5702
ZNF544 -0.0132
APEX2 0.0182
BMP10 0.0026
RBMS3 0.3834
MOCS3 0.3857
HPGDS 0.2909
