SYMBOL A253_SALIVARY_GLAND
STOML3 0.0909
DAP 0.9142
FAM71D 0.803
TMEM229B 0.803
SYNE3 8e-04
CLEC14A -0.0549
DAPK1 0.4347
FITM1 -0.0549
REM2 -0.0549
TMEM30B 0.803
DAPK3 0.0441
MDGA2 0.2392
SAMD15 0.9372
NOP9 -0.0549
EML5 8e-04
STRC -0.2471
DARS 0.0921
C15orf26 -0.2463
TBC1D21 -0.2463
DYX1C1 -0.2525
DAXX -0.3914
CSNK1A1P1 -0.23
DAZ1 -3.6914
OTUD7A -0.2762
SPRED1 -0.23
ODF3L1 -0.2463
PGBD4 -0.1842
DAZL -0.1088
ADAL -0.2471
EXD1 -0.2471
FSIP1 -0.2471
ZFPM1 -0.0714
ADAD2 -0.0714
AP1B1 0.1658
DBC1 0.4607
ITPRIPL2 0.3433
C16orf82 0.3182
DBH 0.4607
DBI 0.0822
ZFP1 -0.0896
ANKFN1 0.0818
MARCH10 0.0803
MFSD6L 0.3252
SLFN5 0.1526
NAGS 0.0818
FAM134C 0.0818
TMEM92 0.0818
PHOSPHO1 0.0818
RHBDL3 0.1526
TRPV3 0.3247
SLC16A11 0.3252
FBXO39 0.3252
SPPL2C 0.0818
KRT28 0.0926
USP32P1 1.0439
ZNF519 0.2739
C18orf54 -1.0198
TCEB3C -1.0198
DBN1 0.3392
DBP 0.0658
DBT 0.1248
ZNF836 -0.0449
ZNF610 -0.0449
ZNF600 0.0318
ZNF320 0.0122
ZNF497 0.05
ZNF550 0.05
ZNF296 0.0658
DEDD2 0.0496
ZNF846 0.0441
OR7D2 0.0441
AP2B1 0.1526
DCC -1.0198
ZNF579 0.05
ZNF791 0.0441
ZNF564 0.0441
ZNF709 0.0441
ZNF433 0.0441
ZNF114 0.0658
ZNF567 0.0496
ZNF383 0.0496
ZNF781 0.0496
EID2 0.0496
ZNF780B 0.0496
PRR22 0.0441
LGI4 0.0441
SYNE4 0.0496
ECI1 0.3364
ZNF676 0.0441
ZNF100 0.0441
ZNF540 0.0496
DENND2C 0.1056
DCK -0.3711
GBP6 0.1255
DCN -0.3863
LPPR5 0.1248
FNDC7 0.12
DENND1B -0.2478
DCTD -0.3848
TDRD5 -0.2546
TOR1AIP2 -0.2546
ACE 0.0803
CALML6 -0.3401
IL28RA -0.3993
CYP4Z2P 0.112
CITED4 0.112
SLC25A3P1 0.112
C1orf177 0.112
SPRR4 0.0848
KANK4 0.112
SASS6 0.1248
DCT 0.0745
SDE2 -0.2478
CNST -0.4243
DCTN1 0.0879
FAM43B -0.3993
AP1G1 -0.0896
HFM1 0.1435
PAQR7 -0.4287
DCX 0.0287
TTC24 0.0848
C1orf65 -0.2478
UBL4B 0.0875
DDB1 0.0739
WFDC13 0.3842
APCDD1L 0.4138
DDB2 -0.0084
LRRN4 0.4424
CST13P 0.4155
TTLL9 0.3842
DDC 0.6395
AKR1C1 -0.3871
CCDC116 0.6452
AKR1C2 -0.3871
CABP7 0.1658
TMPRSS6 0.1658
APOBEC3H 0.1642
WBP2NL 0.1642
GADD45A 0.112
WDR69 0.0849
LONRF2 0.1011
DDIT3 0.1271
AEBP1 0.6395
DDOST -0.3993
CCDC138 0.1011
GPR113 0.0753
C2orf57 0.0849
OXER1 0.085
FAM179A 0.0753
DDT -0.0034
FAM171B 0.1544
C1QL2 0.0822
DDX1 0.0753
UBXN2A 0.0753
DDX3X -0.7777
DDX5 0.0803
CLEC4F 0.0879
DQX1 0.0879
DDX6 -0.4273
PARP15 -0.3965
SPTSSB 0.6914
DMXL1 0.1066
DNAJB8 -0.3965
GPR156 -0.3965
DHX8 0.0818
XIRP1 -0.378
RNF168 0.6866
AES 0.0441
DHX9 -0.2546
CHST13 -0.3965
DDX10 -0.4273
DDX11 -1.2215
PRICKLE2 -0.3697
KBTBD12 -0.3965
SPATA5 -0.3832
BBS12 -0.3832
DHX15 -0.3783
DECR1 -0.2702
DCLK2 -0.3832
GPR125 -0.3783
TRIM60 -0.3831
DEFA1 0.3356
FREM3 -0.3832
MMAA -0.3832
ZBTB49 -0.3948
DEFA3 0.3356
TIGD2 -0.3711
RASSF6 -0.3711
RBM46 -0.4121
DEFA4 0.3356
SGMS2 -0.3711
MIER3 0.129
CDC20B 0.129
CRISP1 -0.3909
DEFA5 0.3356
DEFA6 0.3356
UGT3A2 1.0112
PAPD4 0.103
DEFB1 0.3356
DCP2 0.103
DEFB4A -0.7159
NIM1 1.0112
DES 0.0894
LIX1 0.103
ZNF366 0.1163
CFD 0.5126
FAM151B 0.103
DFFA -0.4209
PRSS35 0.1179
LCA5 0.1179
DFFB -0.3401
TIMM8A 0.0416
OLIG3 0.1179
TXLNB 0.1179
DACT2 0.1179
C6orf118 0.1179
ZNF92 0.4173
GALNTL5 -0.4164
DDX53 0.0673
ZNF679 0.0632
RNF133 -0.3598
CDC14C 0.6395
THAP5 0.5733
CCDC71L 0.5733
PKD1L1 0.6395
GIMAP7 -0.4107
ZNF467 -0.4107
BHLHA15 0.5733
BMPER 0.5951
DFNA5 0.6456
PER4 0.6456
ZNF800 -0.3989
CNBD1 -0.2702
COCH -0.0549
SLC30A8 0.5355
COL22A1 0.5355
SNX31 0.4948
TMEM64 -0.2702
ZNF596 -5.0858
IDO2 -0.411
C9orf96 0.4607
KCNV2 0.4056
OLFML2A 0.4607
TMEM252 0.4454
QSOX2 0.4791
GLIS3 0.4056
ZNF883 0.4347
ZNF169 0.4347
FAM46D 0.4588
SPIN3 -0.7532
FAM47B 0.0684
CXorf22 -0.8031
FAM48B2 0.0673
TCEANC 0.0673
ZCCHC12 0.0479
ARX 0.0673
FAM170B -0.446
C10orf128 -0.446
FUT11 -0.402
OIT3 -0.402
C10orf91 0.0934
PWWP2B 0.0934
LOC170425 -0.402
SSBP4 0.0441
CLEC4C -0.4107
ACTL10 0.3842
DHX36 0.6914
HTR3C 0.6673
GIMAP1 -0.4107
GPHA2 0.5219
S100Z 0.103
COMMD6 0.0745
XAGE3 -1.5195
XAGE5 -2.4287
PSORS1C1 0.3791
PSORS1C2 0.3791
NUDT10 -0.772
ADAMTS15 -0.4273
ADAMTS16 0.9142
ADAMTS17 -0.2423
ADAMTS18 -0.0896
COX7B2 -0.3885
GSX2 -0.3885
KCNG3 0.085
DEFT1P 0.3356
PPP1R18 0.3791
ZNF525 0.0122
ZNF431 0.0441
ZNF721 -0.3948
ANKRD24 0.0441
ZNF384 -0.4107
ADAMTS19 0.1066
ABHD11-AS1 0.0303
ASXL1 0.3842
SYNPO2 -0.3832
SPACA4 0.0658
RHOV -0.2471
DSTNP2 -0.4107
NLRP6 -0.1455
NS3BP -0.1455
ZNF675 0.0441
PDIA3P 0.1056
CLYBL 0.0745
FAM9A 0.0673
FAM9B 0.0673
FAM9C 0.0673
SPANXE 0.0555
SPANXF1 5e-04
SPTSSA -0.0549
PTCRA -0.3909
POLR3H 0.1642
ABHD3 0.2807
DGUOK 0.0879
DHCR7 -0.4318
DHCR24 0.112
DHFR 0.103
AFG3L1P -0.697
LOC1720 0.0879
DHODH -0.0896
DHPS 0.0441
CYB5R3 0.1642
NQO1 -0.0896
DIAPH1 0.1066
AFM -0.3711
DIAPH2 0.0416
SEPT1 0.3182
DIO1 0.112
DIO2 0.9372
DIO3 8e-04
DKC1 0.0555
DLAT -0.4273
DLD 0.5733
DLG1 0.6866
AFP -0.3711
DLG2 -0.405
DLG3 0.4588
DLG4 0.3252
DLST 0.9372
DLX1 0.178
DLX2 0.178
DLX3 0.0818
DLX4 0.0818
DLX5 0.5733
AGA -0.3848
DLX6 0.5733
DMBT1 0.0934
SARDH 0.4607
DMP1 -0.3711
DNM1 0.4607
ACAN -0.2501
DMPK 0.0658
DMRT1 0.4056
DMWD 0.0658
DNA2 -0.402
DNAH5 1.0217
DNAH6 0.0879
DNAH8 -0.3909
AGER -0.3434
DNAH9 0.3252
DNASE1 0.3364
DNASE1L1 0.0555
DNASE1L2 0.3364
DNASE1L3 -0.4077
DNASE2 0.0441
DYNC1H1 8e-04
AGL 0.1248
DYNC1I1 0.5733
DYNC1I2 0.178
DYNC1LI2 -0.0896
DNM2 0.0441
DNMT1 0.0441
TRDMT1 -0.421
DNMT3A 0.0753
DNMT3B 0.3842
DNTT 0.0934
DOCK1 0.0934
DOCK2 0.3392
DOCK3 -0.4081
DOK1 0.0879
DOM3Z -0.3434
DPAGT1 -0.4273
ABAT 0.3364
DPEP1 -0.0714
DPH1 0.3247
DPH2 0.112
DPP4 0.178
DPP6 -0.4164
DPT -0.2624
DPYD 0.1248
DPYS 0.4948
DPYSL2 -0.386
DPYSL3 0.1066
AGRP -0.0896
DR1 0.1435
SLC26A3 0.5733
DRD1 0.3392
DRD2 -0.4273
DRD3 -0.3803
DRD4 -0.1455
DRD5 -0.3909
DRG2 0.3673
JAG1 0.4424
ARID3A 0.5126
DRP2 0.0416
ATN1 -0.4107
DSC1 0.0525
DSC2 0.0525
DSC3 0.0525
DSCAM -0.4108
RCAN1 -0.4108
DSG1 0.0525
DSG2 0.0525
AGT -0.2478
DSG3 0.0525
TSC22D3 0.1398
DSP -0.4
EPYC -0.3863
DSPP -0.3711
SLC26A2 0.1066
DTNA -1.0198
DTNB 0.0753
HBEGF 0.1066
DTX1 -0.4067
DTYMK 0.0849
ECM2 0.4347
DUSP1 0.3392
DUSP2 0.0602
DUSP3 0.0818
DUSP4 -0.386
DUSP5 0.0934
DUSP6 -0.3863
DUSP7 -0.4081
AGTR1 0.6914
DUSP8 -0.1455
DUSP9 0.0555
DUT -0.2471
DVL1 -0.3401
DVL2 0.3252
DVL3 0.6673
DYRK1A -0.4108
AGTR2 0.0479
TOR1A 0.4607
E2F1 0.3842
APLNR 0.1203
E2F2 -0.3993
E2F3 -0.4
E2F4 -0.0896
E2F5 -0.2702
E2F6 0.0753
E4F1 0.3364
EBF1 0.2747
GPR183 0.0745
ECE1 -0.3993
AGXT 0.0849
TYMP 0.1642
ECH1 0.0496
ECHS1 0.0934
ECM1 0.0932
ECT2 0.6673
EDA 0.4588
ABCA1 0.4347
NR0B1 0.0433
S1PR1 0.1248
LPAR1 0.4347
S1PR3 0.4347
EDN1 -0.4
EDN2 0.112
EDN3 0.4138
EDNRA -0.3832
AHCY 0.3842
EDNRB 0.0745
PHC1 -0.4107
PHC2 -0.4153
EEF1A1 0.1213
PLAC4 -0.4108
EEF1A2 0.4138
PGAM5 -0.2127
B3GNT6 -0.405
HIGD2A 0.3392
KRT24 0.0926
CYS1 0.0753
EIF2C3 0.0605
EIF2C4 0.0605
SCAMP5 -0.2463
EEF1B2 0.0894
EEF1D 0.5355
LINC00189 0.0805
EEF1G 0.0739
EEF2 0.0441
EIF2D -0.2478
EFNA1 0.0848
EFNA2 0.5126
EFNA3 0.0848
EFNA4 0.0848
EFNA5 0.103
EFNB1 0.4588
EFNB2 0.0745
EFNB3 0.3252
EGF -0.3711
CELSR3 -0.4081
CELSR2 0.12
MEGF6 -0.3401
MEGF8 0.0496
MEGF9 0.4607
EGFR 0.6378
EGR1 0.1066
SDR16C5 0.2758
AAED1 0.4347
ZNF367 0.4347
EGR2 -0.402
AHR 0.6456
EGR3 0.4381
EMX2OS 0.0934
PPAPDC1A 0.0934
METTL15 -0.1067
EGR4 0.0879
EHHADH 0.6673
MPZL3 -0.4273
IMMP1L 1.5191
OR56B4 -0.1712
KRT78 0.1271
RILPL2 -0.2976
DNAH10 -0.2976
AMN1 -1.2215
EIF1AX 0.0673
DTX3 0.1271
METTL7B 0.1271
C12orf77 -0.3905
ZFC3H1 0.1271
PLBD2 -0.4067
FAM71C -0.9285
RMST -0.3863
CCER1 -0.3863
FAM86A 0.3364
EIF2S1 0.803
PIANP -0.4107
DCP1B -0.3827
ANO6 0.1271
ARID2 0.1271
METTL21C 0.0745
EEF1DP3 0.0909
EIF2B1 -0.2976
VSTM4 -0.446
PAOX 0.0934
FAM24B 0.0934
EIF2S3 0.0673
LINC00638 8e-04
ADCY4 -0.0549
EPHA2 -0.3261
C14orf183 0.2392
FAM227B -0.2471
DNM1P46 -0.2423
CT62 -0.2463
GRAMD2 -0.2463
AHSG 0.6673
MGC15885 -0.2525
LCTL -0.2463
UBR1 -0.2471
PATL2 -0.2471
MGC23284 -0.0714
LINC00311 -0.0714
LDHD -0.0896
FUK -0.0896
MLKL -0.0896
EIF4A1 0.3252
ZNF778 -0.0714
ACSF3 -0.0714
WDR90 0.3364
EME2 0.3364
NLRC3 0.3364
NSMCE1 0.3182
EIF4A2 0.6945
ZNF48 0.3182
EIF4B 0.1271
EIF4E -0.3711
EIF4EBP1 -0.411
EIF4EBP2 -0.402
EIF4G1 0.6673
EIF4G2 -0.1712
EIF5 8e-04
EIF5A 0.3252
C20orf201 0.4645
AIF1 -0.3434
CELA1 0.1271
ELANE 0.5126
SERPINB1 -0.4041
DZIP1L -0.3802
TTC21A -0.378
ELAVL2 0.4294
ELAVL1 0.0441
ELAVL3 0.0441
ELAVL4 0.112
C19orf59 0.0441
ZNF627 0.0441
DAND5 0.0441
ELF1 0.0909
ZNF585A 0.0496
NLRP7 0.05
GGN 0.0496
CADM4 0.0496
THAP8 0.0496
U2AF1L4 0.0496
ZNF626 0.0441
FAM129C 0.0441
ELF2 -0.3832
C19orf76 0.0658
LCE4A 0.0932
ALG14 0.1248
FAM76A -0.4153
LINC00466 0.112
ELF3 -0.2478
C1orf168 0.112
TMEM201 -0.4209
TMEM61 0.112
CYP4Z1 0.112
C1orf86 -0.3401
A2M -0.4107
ABCA2 0.4791
ELF4 0.0271
CDCP2 0.112
SLC5A9 0.112
CC2D1B 0.112
NBPF11 0.1056
NUDT17 0.1056
FLJ23867 -0.2546
TXLNA -0.4153
ELF5 1.5191
TCTEX1D1 0.112
PLD5 -0.4243
C1orf100 -0.4243
SPAG17 0.1056
SLFNL1 0.112
KRTCAP2 0.0848
CRTC2 0.0848
C1orf126 -0.3822
ELK1 -0.7777
IBA57 -0.2478
FAM209A 0.4138
LINC00656 0.4155
ELK2AP 8e-04
RNF215 0.1658
APOBEC3A 0.1812
APOBEC3F 0.1642
FOXD4L1 0.0822
PCDP1 0.0822
ELK3 -0.3863
VWA3B 0.1011
CREG2 0.1011
ALMS1P 0.0879
TET3 0.0879
ELK4 -0.2478
GKN2 0.0879
C2orf51 0.0875
ANKRD23 0.0602
APLF 0.0879
PIKFYVE 0.0894
ELN 0.0303
KRTCAP3 0.0753
LOC200726 0.0894
TMEM17 0.0879
SPRED2 0.0879
TIGD1 0.0849
LOC200772 0.0849
ALG1L -0.3965
C3orf67 -0.4077
KCTD6 -0.4077
LIPH 0.6673
ARL13B -0.3755
DHFRL1 -0.3755
EML1 8e-04
HTR3D 0.6673
RPL22L1 0.6673
SLC51A 0.6866
FBXO45 0.6866
KLHDC8B -0.4081
MUC20 0.6866
GABRR3 -0.3803
EMD 0.0555
MARK2 0.5219
CEP112 0.0803
DHRS7C 0.3252
FAM18B2 0.3252
CENPV 0.3252
FLCN 0.3673
PLD6 0.3673
ARHGAP27 0.0818
ZNF385C 0.0818
SAMD14 0.0818
EMP1 -0.3905
C17orf108 0.1526
SLC16A13 0.3252
C17orf74 0.3252
STRA13 0.1086
LRRC45 0.1086
SLC39A11 0.1086
AMZ2P1 0.0803
TRIM65 0.1086
UNC13D 0.1086
RDM1 0.1526
EMP2 0.3364
SPNS3 0.3247
EMP3 0.0658
FBXO15 -1.0198
RAB12 0.2739
DLGAP1-AS3 0.2739
EMR1 0.0441
ZBTB7C -1.0198
ZNF584 0.05
ZSCAN4 0.05
PTPLB -0.3965
STT3B -0.378
EMX1 0.0879
LOC201617 -0.3999
DNAH12 -0.4077
PDE12 -0.4077
FAM116A -0.4077
TIGIT -0.3803
LOC201651 0.6914
CTTN 1.7669
C4orf46 -0.3831
SLC10A4 -0.3885
TIGD4 -0.4121
TMEM154 -0.4121
EMX2 0.0934
C4orf34 -0.3885
EN1 0.0822
TMEM192 -0.3831
RWDD4 -0.3848
CCDC111 -0.3848
AIM1 0.1179
EN2 -0.4164
TAPT1 -0.3783
FLJ39653 -0.3783
SPATA24 0.1066
DNAJC18 0.1066
ENDOG 0.4607
FAM153B 0.3392
RANBP3L 1.0112
LOC202181 0.3392
ENG 0.4607
CCDC125 0.1163
C5orf27 0.103
ENO1 -0.4209
GAPT 0.121
CMYA5 0.103
STK32A 0.1066
OSTCP1 0.1179
TCTE1 -0.3909
KHDRBS2 0.6545
ENO2 -0.4107
TRIM39-RPP21 0.3791
ENO3 0.3247
LOC202781 -0.4164
ENPEP -0.3711
C7orf33 -0.4107
ENSA 0.0932
TMEM184A 0.6456
AK1 0.4607
SLC29A1 -0.3909
ADCK5 0.5355
TSNARE1 0.5355
TUBB 0.3791
R3HCC1 0.4381
PRSS55 0.4071
C8orf74 0.4071
HTRA4 -0.411
ADAM32 -0.411
C8orf47 -0.2702
LGI3 0.4381
C9orf91 0.4607
C9orf72 0.4294
CCDC171 -0.4157
NAIF1 0.4607
FAM219A 0.4294
CCDC107 0.4294
ANKS6 0.4347
EP300 0.1642
SUSD3 0.4347
EPAS1 0.085
CXorf61 0.0479
SLC25A43 0.0479
FAM226A 0.4588
ZCCHC5 0.4588
NRK 0.0416
EPB41 -0.4153
DDX26B 0.0271
ZNF449 0.0271
VMA21 0.0555
TMEM31 0.0416
PAGE2 -0.7532
EPB41L1 0.3842
EPB41L2 0.1179
EPB42 -0.2471
ANO5 -0.1712
EPB49 0.4381
AK2 -0.4153
STOM 0.4607
RPSAP52 0.1271
EPHA1 -0.3989
EPHA3 -0.3755
CERS3 -0.2423
EPHA4 0.1074
EPHA5 -0.3885
PDILT 0.3182
EPHA7 0.1179
EPHA8 -0.3993
EPHB1 -0.3965
EPHB2 -0.3993
NLRP11 0.05
HIPK1 0.1056
EPHB3 0.6673
SLC44A5 0.0967
AK4 0.112
EPHB4 0.5733
EPHB6 -0.3989
FAM123C 0.0822
EPHX1 -0.2478
LINC00116 0.0822
EPHX2 -0.386
C2orf69 0.0894
STX2 -0.2976
C3orf58 0.6914
CLN8 -5.3052
SENP5 0.6866
EPO 0.5733
EPOR 0.0441
KIAA2018 -0.3803
EPRS -0.2478
TRIML2 -0.3848
EPS8 -0.3905
EPS15 0.112
NR2F6 0.0441
AQPEP 0.103
SLC36A1 0.2747
ERBB2 0.0926
C6orf163 0.1179
PIP5K1P1 -0.4
ERBB3 0.1271
ERBB4 0.0894
ERCC1 0.0658
ERCC2 0.0658
EREG -0.3711
AKT1 8e-04
EYA4 0.1179
DHRSX 0.0111
ERCC3 0.0822
SFTA1P -0.421
ERCC4 0.3433
ERCC5 0.0745
ERCC6 -0.446
ERF 0.0496
ERG -0.4108
ERH 0.803
AKT2 0.0496
ERN1 0.0803
ERV3-1 0.0632
FBL 0.0496
ESD 0.0909
ESR1 0.1179
ABCA3 0.3364
ALAD 0.4607
ESR2 0.803
ESRRA 0.5219
ESRRB 0.9372
ESRRG -0.2478
ETF1 0.1066
ETFA -0.2463
ETFB 0.0658
ALAS1 -0.4081
ETFDH -0.3831
ETS1 -0.4273
ETS2 -0.4108
ETV1 0.6456
ETV2 0.0496
ETV3 0.0848
ETV4 0.0818
ETV5 0.6673
ALAS2 -0.7532
ETV6 -0.3905
EVC -0.3871
MECOM 2.3948
EVI2A 0.1526
EVI2B 0.1526
EVPL 0.1086
EVX1 0.6456
ALB -0.3711
EWSR1 0.1658
EXT1 0.5355
EXT2 -0.0084
EXTL1 -0.4287
EXTL2 0.1248
EXTL3 -0.386
EYA1 -1.2481
EYA2 0.3842
ALCAM -0.3803
EYA3 -0.4153
EZH1 0.0818
EZH2 -0.4107
F2 -0.0084
F2R 0.103
ABCD1 0.0555
F2RL1 0.103
F2RL2 0.103
F3 0.1435
F5 -0.2546
F7 0.0745
F8 0.0555
F9 0.0271
F10 0.0745
ALDH1A1 0.4454
F11 -0.3848
F12 0.3392
F13A1 -0.4
F13B -0.2478
FAAH 0.112
FABP4 -0.2702
FABP1 0.0875
FABP2 -0.3832
ALDH2 -0.4067
FABP3 -0.4153
FABP5 -0.2702
FABP6 0.2747
FABP7 0.1179
FANCA -0.697
FANCC 0.4347
FANCD2 -0.1088
FANCE -0.3834
ALDH3A1 0.1526
ACSL1 -0.3848
ACSL3 0.1074
ACSL4 0.0886
FAH -0.2463
PTK2B -0.386
BPTF 0.0803
FANCB 0.0673
FANCF -0.1712
FANCG 0.4294
ALDH1B1 0.4051
FAP 0.178
FBLN1 0.1642
SAMD9L 0.5733
FAM123A 0.0909
ATAD3C -0.3401
FARSA 0.0441
USP12 0.0909
LOC219347 -0.402
PLAC9 -0.402
FASN 0.1086
MTIF3 0.0909
GSX1 0.0909
OR8U1 0.1203
OR4C16 0.0638
OR4C11 0.0638
OR4S2 0.472
OR4C6 0.472
OR5D14 0.1203
OR5L1 0.1203
OR5D18 0.1203
OR7E5P 0.1203
OR5AS1 0.1203
OR8K5 0.1203
OR5T2 0.1203
OR8H1 0.1203
OR8K3 0.1203
OR8J1 0.1203
OR5R1 0.1203
OR5M3 0.1203
OR5M8 0.1203
OR5M11 0.1203
OR5AR1 0.1203
FAT1 -0.3848
OR5AK4P 0.1203
LRRC55 0.1203
SMTNL1 0.0739
YPEL4 0.0739
MED19 0.0739
C7orf62 0.5733
ZNF804B 0.5733
FOLH1B -0.405
FAT2 0.2747
C10orf107 -0.402
TMEM26 -0.402
ZCCHC24 -0.402
ENKUR -0.4126
ARMC3 -0.4126
UNC5B -0.402
FAU 0.5219
LOC219731 -0.421
STOX1 -0.402
C10orf35 -0.402
TYSND1 -0.402
ZNF25 0.465
GJD4 0.465
CCNY 0.465
RTKN2 -0.402
TBATA -0.402
C11orf45 -0.4273
HYLS1 -0.4273
TMEM218 -0.4273
SLC37A2 -0.4273
OR8B12 -0.4273
OR8G5 -0.4273
OR10G8 -0.4273
OR10G9 -0.4273
OR10S1 -0.4273
OR6T1 -0.4273
OR4D5 -0.4273
TBCEL -0.4273
FBLN2 -0.1088
TMEM136 -0.4273
MRPL21 0.5219
TPCN2 2.573
SPATA19 -0.4273
OR6Q1 0.0739
OR9I1 0.0739
OR9Q1 0.0739
OR9Q2 0.0739
OR1S2 0.0739
OR1S1 0.0739
OR10Q1 0.0739
OR5B17 0.0739
OR5B21 0.0739
GLYATL2 0.0739
MPEG1 0.0739
OR5A2 0.0739
OR5A1 0.0739
OR4D6 0.0739
OR4D11 0.0739
PATL1 0.0739
PLAC1L 0.0739
MS4A15 0.0739
ABCB7 0.4588
ALDH1A3 -0.2423
FBN1 -0.2471
VWCE 0.0739
CYBASC3 0.0739
PPP1R32 0.0739
GDPD4 -0.405
C11orf82 -0.405
CCDC83 -0.405
ORAOV1 2.2253
LRTOMT -0.4318
FAM194B 0.0909
SPERT 0.0909
FBN2 0.1066
DLEU7 0.0909
FAM124A 0.0909
TPTE2P3 0.0909
SKA1 -1.0198
CCDC11 -1.0198
DOK6 -1.0198
EFEMP1 0.0879
ATOH7 -0.402
OTUD1 -0.4126
HEPACAM -0.4273
FBP1 0.4347
OAF -0.4273
TIGD3 0.5219
FAM181B -0.405
CCDC89 -0.405
FCAR -0.1689
CTAGE10P 0.0909
RNF152 -1.0198
FCER1A 0.0848
USP32P2 -2.1361
MS4A2 0.0739
FCER1G 0.0848
LOC220729 0.6866
FCER2 0.0441
FABP5P3 -0.4164
CBWD5 0.4454
FCGR1A 0.0932
LOC220906 -0.4126
ZNF438 -0.4126
ZEB1-AS1 -0.4126
SLC16A9 -0.402
FAM13C -0.3379
MARCH8 -0.3869
C10orf25 -0.4511
TMEM72-AS1 -0.4511
HNRNPA3 0.178
ZNF485 -0.4511
ALDH3B1 0.5219
FCGR1B 0.1056
RASGEF1A -0.4511
CCDC7 0.465
REEP3 -0.402
JMJD1C -0.402
UCMA -0.421
C10orf111 -0.421
FAM171A1 -0.421
SLC39A12 -0.421
NSUN6 -0.421
ARL5B -0.421
LRRN4CL 0.0739
HNRNPUL2 0.0739
ALKBH3 -0.0084
LOC221122 -0.0084
N6AMT2 0.1041
SKA3 0.1153
EFHA1 0.092
SPATA13 0.0909
CPNE2 -0.1008
GPR114 -0.1008
PRSS54 -0.1008
FCGR2A -0.2624
CES5A -0.1008
LINC00305 -1.0198
CCDC162P 0.1179
AKD1 0.1179
NT5DC1 0.1179
FCGR2B -0.2624
FAM26D 0.1179
ZUFSP 0.1179
FAM162B 0.1179
C6orf170 0.1179
BEND6 0.8535
GSTA5 -0.3909
OPN5 -0.3909
GPR115 -0.3909
GPR116 -0.3909
FCGR3A -0.2624
TDRD6 -0.3909
SPATS1 -0.3909
C6orf223 -0.3909
RSPH9 -0.3909
LRRC73 -0.3909
TREML5P -0.3909
ADCY10P1 -0.3909
C6orf130 -0.3909
KIF6 -0.3909
TMEM217 -0.3909
FGD2 -0.3909
PI16 -0.3909
C6orf89 -0.3909
ARMC12 -0.3909
C6orf1 -0.3834
LEMD2 -0.3914
FCGR3B -0.2624
ZBTB9 -0.3914
ZBTB12 -0.3434
C6orf136 0.3791
ZSCAN12P1 -0.3987
HIST1H2AA -0.4141
KDM1B -0.4
RBM24 -0.4
RNF182 -0.4
PHACTR1 -0.4
FCGRT 0.0658
C6orf228 -0.4
SYCP2L -0.4
LINC00518 -0.4
PXDC1 -0.4041
MGC39372 -0.4041
ZNF498 0.5733
FAM200A 0.5733
FKTN 0.4347
VWDE 0.6456
PRPS1L1 0.6456
TWISTNB 0.6456
SP8 0.6456
HOXA11-AS 0.6456
JAZF1 0.6456
FCN1 0.4607
PPP1R35 0.5733
GPC2 0.5733
BRAT1 0.6456
SDK1 0.6456
FOXK1 0.6456
MMD2 0.6456
DAGLB 0.6456
CCZ1B 0.6456
THSD7A 0.6456
ALDH3B2 0.5219
FCN2 0.4607
VSTM2A 0.6378
DKFZp434L192 0.6378
TMED4 0.6395
DKFZP586I1420 0.5951
C7orf41 0.5951
PRR15 0.6456
SRRM3 0.0303
RSBN1L 0.0303
FDFT1 0.4057
KIAA1324L 1.1473
LRWD1 0.5733
FAM185A 0.5733
FBXL13 0.5733
NAPEPLD 0.5733
ATXN7L1 0.5733
CDHR3 0.5733
BEND7 -0.421
FDPS 0.0848
LNX2 0.0909
GPR97 -0.1008
HS3ST5 0.1179
GPRC6A 0.1179
RFX6 0.1179
SLC35F1 0.1179
FAM83B -0.2991
GPR111 -0.3909
TSPO2 -0.3909
UNC5CL -0.3909
KCTD20 -0.3909
PXT1 -0.3909
LHFPL5 -0.3909
SCUBE3 -0.3834
ZSCAN23 -0.3987
NKAPL -0.3987
TOB2P1 -0.3987
FAM217A -0.4041
TMEM130 0.5733
FERD3L 0.6456
RPL23P8 0.6456
NYAP1 0.5733
SLC29A4 0.6456
ALDH9A1 -0.2624
FDX1 -0.4273
CCDC129 0.5951
ZNRF2 0.5951
SEMA3D 1.1473
FDXR 0.1086
FECH -1.0198
FEN1 0.0739
GPC4 0.0271
ALDH3A2 0.1526
FER 0.103
FES -0.2501
FGA -0.4121
FGB -0.4121
FGD1 -0.7532
FGF1 0.1066
FGF2 -0.3832
FGF3 2.2253
FGF4 2.2253
ABCD2 0.1271
FGF5 -0.3711
FGF6 -0.4107
FGF7 -0.2471
FGF8 0.0934
FGF9 0.092
FGF10 1.0112
FGF11 0.3252
MAPK15 0.5355
FGF12 0.6945
FGF13 0.0271
FGF14 0.0745
ALDOA 0.3182
FGFR1 -0.411
FGFR3 -0.3948
GPC5 0.0745
FGFR2 0.0934
FGFR4 0.3392
FGG -0.4121
FGL1 1.4321
FGR -0.4153
FH -0.4243
FHIT -2.3769
FHL1 0.0271
FHL2 0.1011
FHL3 0.0605
FIGF 0.0673
CASC3 0.0926
NID2 0.2392
COG2 -0.2478
TFEC 0.5733
LAMB4 0.5733
FKBP1A 0.4496
RRAS2 -0.1712
ITGA11 -0.2463
CLCA4 0.1255
